step,time,ramp_factor,h_a_left,h_a_center,h_a_right,h_a_center_x,h_a_center_y,h_a_min,h_a_max,center_edge_ratio,uniformity
919,4.595000e-01,2.871875e-01,3.700566e+01,3.703077e+01,3.700566e+01,-4.479813e-17,3.703077e+01,3.699155e+01,3.703077e+01,1.000679e+00,9.989408e-01
920,4.600000e-01,2.875000e-01,3.704592e+01,3.707106e+01,3.704592e+01,-4.004120e-17,3.707106e+01,3.703180e+01,3.707106e+01,1.000679e+00,9.989408e-01
921,4.605000e-01,2.878125e-01,3.708619e+01,3.711136e+01,3.708619e+01,-3.528426e-17,3.711136e+01,3.707205e+01,3.711136e+01,1.000679e+00,9.989408e-01
922,4.610000e-01,2.881250e-01,3.712646e+01,3.715165e+01,3.712646e+01,-3.052732e-17,3.715165e+01,3.711230e+01,3.715165e+01,1.000679e+00,9.989408e-01
923,4.615000e-01,2.884375e-01,3.716673e+01,3.719195e+01,3.716673e+01,-2.577038e-17,3.719195e+01,3.715255e+01,3.719195e+01,1.000679e+00,9.989408e-01
924,4.620000e-01,2.887500e-01,3.720699e+01,3.723224e+01,3.720699e+01,-3.832414e-17,3.723224e+01,3.719281e+01,3.723224e+01,1.000679e+00,9.989408e-01
925,4.625000e-01,2.890625e-01,3.724726e+01,3.727254e+01,3.724726e+01,-3.356720e-17,3.727254e+01,3.723306e+01,3.727254e+01,1.000679e+00,9.989408e-01
926,4.630000e-01,2.893750e-01,3.728753e+01,3.731283e+01,3.728753e+01,-2.881027e-17,3.731283e+01,3.727331e+01,3.731283e+01,1.000679e+00,9.989408e-01
927,4.635000e-01,2.896875e-01,3.732779e+01,3.735312e+01,3.732779e+01,-2.405333e-17,3.735312e+01,3.731356e+01,3.735312e+01,1.000679e+00,9.989408e-01
928,4.640000e-01,2.900000e-01,3.736806e+01,3.739342e+01,3.736806e+01,-1.130080e-16,3.739342e+01,3.735381e+01,3.739342e+01,1.000679e+00,9.989408e-01
929,4.645000e-01,2.903125e-01,3.740833e+01,3.743371e+01,3.740833e+01,-1.082511e-16,3.743371e+01,3.739407e+01,3.743371e+01,1.000679e+00,9.989408e-01
930,4.650000e-01,2.906250e-01,3.744860e+01,3.747401e+01,3.744860e+01,-1.034941e-16,3.747401e+01,3.743432e+01,3.747401e+01,1.000679e+00,9.989408e-01
931,4.655000e-01,2.909375e-01,3.748886e+01,3.751430e+01,3.748886e+01,-9.873719e-17,3.751430e+01,3.747457e+01,3.751430e+01,1.000679e+00,9.989408e-01
932,4.660000e-01,2.912500e-01,3.752913e+01,3.755460e+01,3.752913e+01,-1.112909e-16,3.755460e+01,3.751482e+01,3.755460e+01,1.000679e+00,9.989408e-01
933,4.665000e-01,2.915625e-01,3.756940e+01,3.759489e+01,3.756940e+01,-1.065340e-16,3.759489e+01,3.755507e+01,3.759489e+01,1.000679e+00,9.989408e-01
934,4.670000e-01,2.918750e-01,3.760967e+01,3.763519e+01,3.760967e+01,-1.017771e-16,3.763519e+01,3.759533e+01,3.763519e+01,1.000679e+00,9.989408e-01
935,4.675000e-01,2.921875e-01,3.764993e+01,3.767548e+01,3.764993e+01,-9.702014e-17,3.767548e+01,3.763558e+01,3.767548e+01,1.000679e+00,9.989408e-01
936,4.680000e-01,2.925000e-01,3.769020e+01,3.771578e+01,3.769020e+01,1.470921e-16,3.771578e+01,3.767583e+01,3.771578e+01,1.000679e+00,9.989408e-01
937,4.685000e-01,2.928125e-01,3.773047e+01,3.775607e+01,3.773047e+01,1.518490e-16,3.775607e+01,3.771608e+01,3.775607e+01,1.000679e+00,9.989408e-01
938,4.690000e-01,2.931250e-01,3.777074e+01,3.779637e+01,3.777074e+01,4.558367e-17,3.779637e+01,3.775633e+01,3.779637e+01,1.000679e+00,9.989408e-01
939,4.695000e-01,2.934375e-01,3.781100e+01,3.783666e+01,3.781100e+01,5.034061e-17,3.783666e+01,3.779659e+01,3.783666e+01,1.000679e+00,9.989408e-01
940,4.700000e-01,2.937500e-01,3.785127e+01,3.787695e+01,3.785127e+01,1.488092e-16,3.787695e+01,3.783684e+01,3.787695e+01,1.000679e+00,9.989408e-01
941,4.705000e-01,2.940625e-01,3.789154e+01,3.791725e+01,3.789154e+01,1.535661e-16,3.791725e+01,3.787709e+01,3.791725e+01,1.000679e+00,9.989408e-01
942,4.710000e-01,2.943750e-01,3.793180e+01,3.795754e+01,3.793180e+01,4.730073e-17,3.795754e+01,3.791734e+01,3.795754e+01,1.000679e+00,9.989408e-01
943,4.715000e-01,2.946875e-01,3.797207e+01,3.799784e+01,3.797207e+01,5.205766e-17,3.799784e+01,3.795759e+01,3.799784e+01,1.000679e+00,9.989408e-01
944,4.720000e-01,2.950000e-01,3.801234e+01,3.803813e+01,3.801234e+01,7.412529e-17,3.803813e+01,3.799784e+01,3.803813e+01,1.000679e+00,9.989408e-01
945,4.725000e-01,2.953125e-01,3.805261e+01,3.807843e+01,3.805261e+01,-3.214007e-17,3.807843e+01,3.803810e+01,3.807843e+01,1.000679e+00,9.989408e-01
946,4.730000e-01,2.956250e-01,3.809287e+01,3.811872e+01,3.809287e+01,8.363917e-17,3.811872e+01,3.807835e+01,3.811872e+01,1.000679e+00,9.989408e-01
947,4.735000e-01,2.959375e-01,3.813314e+01,3.815902e+01,3.813314e+01,-2.262620e-17,3.815902e+01,3.811860e+01,3.815902e+01,1.000679e+00,9.989408e-01
948,4.740000e-01,2.962500e-01,3.817341e+01,3.819931e+01,3.817341e+01,-3.517996e-17,3.819931e+01,3.815885e+01,3.819931e+01,1.000679e+00,9.989408e-01
949,4.745000e-01,2.965625e-01,3.821368e+01,3.823961e+01,3.821368e+01,8.059928e-17,3.823961e+01,3.819910e+01,3.823961e+01,1.000679e+00,9.989408e-01
950,4.750000e-01,2.968750e-01,3.825394e+01,3.827990e+01,3.825394e+01,-2.566608e-17,3.827990e+01,3.823936e+01,3.827990e+01,1.000679e+00,9.989408e-01
951,4.755000e-01,2.971875e-01,3.829421e+01,3.832020e+01,3.829421e+01,9.011316e-17,3.832020e+01,3.827961e+01,3.832020e+01,1.000679e+00,9.989408e-01
952,4.760000e-01,2.975000e-01,3.833448e+01,3.836049e+01,3.833448e+01,-1.615221e-17,3.836049e+01,3.831986e+01,3.836049e+01,1.000679e+00,9.989408e-01
953,4.765000e-01,2.978125e-01,3.837474e+01,3.840078e+01,3.837474e+01,5.915424e-18,3.840078e+01,3.836011e+01,3.840078e+01,1.000679e+00,9.989408e-01
954,4.770000e-01,2.981250e-01,3.841501e+01,3.844108e+01,3.841501e+01,-1.003499e-16,3.844108e+01,3.840036e+01,3.844108e+01,1.000679e+00,9.989408e-01
955,4.775000e-01,2.984375e-01,3.845528e+01,3.848137e+01,3.845528e+01,1.542930e-17,3.848137e+01,3.844062e+01,3.848137e+01,1.000679e+00,9.989408e-01
956,4.780000e-01,2.987500e-01,3.849555e+01,3.852167e+01,3.849555e+01,2.875541e-18,3.852167e+01,3.848087e+01,3.852167e+01,1.000679e+00,9.989408e-01
957,4.785000e-01,2.990625e-01,3.853581e+01,3.856196e+01,3.853581e+01,-1.033898e-16,3.856196e+01,3.852112e+01,3.856196e+01,1.000679e+00,9.989408e-01
958,4.790000e-01,2.993750e-01,3.857608e+01,3.860226e+01,3.857608e+01,1.238942e-17,3.860226e+01,3.856137e+01,3.860226e+01,1.000679e+00,9.989408e-01
959,4.795000e-01,2.996875e-01,3.861635e+01,3.864255e+01,3.861635e+01,-9.387595e-17,3.864255e+01,3.860162e+01,3.864255e+01,1.000679e+00,9.989408e-01
960,4.800000e-01,3.000000e-01,3.865662e+01,3.868285e+01,3.865662e+01,2.190329e-17,3.868285e+01,3.864188e+01,3.868285e+01,1.000679e+00,9.989408e-01
961,4.805000e-01,3.003125e-01,3.869688e+01,3.872314e+01,3.869688e+01,4.397092e-17,3.872314e+01,3.868213e+01,3.872314e+01,1.000679e+00,9.989408e-01
962,4.810000e-01,3.006250e-01,3.873715e+01,3.876344e+01,3.873715e+01,-6.229445e-17,3.876344e+01,3.872238e+01,3.876344e+01,1.000679e+00,9.989408e-01
963,4.815000e-01,3.009375e-01,3.877742e+01,3.880373e+01,3.877742e+01,5.348479e-17,3.880373e+01,3.876263e+01,3.880373e+01,1.000679e+00,9.989408e-01
964,4.820000e-01,3.012500e-01,3.881769e+01,3.884403e+01,3.881769e+01,4.093104e-17,3.884403e+01,3.880288e+01,3.884403e+01,1.000679e+00,9.989408e-01
965,4.825000e-01,3.015625e-01,3.885795e+01,3.888432e+01,3.885795e+01,-6.533433e-17,3.888432e+01,3.884314e+01,3.888432e+01,1.000679e+00,9.989408e-01
966,4.830000e-01,3.018750e-01,3.889822e+01,3.892462e+01,3.889822e+01,5.044491e-17,3.892462e+01,3.888339e+01,3.892462e+01,1.000679e+00,9.989408e-01
967,4.835000e-01,3.021875e-01,3.893849e+01,3.896491e+01,3.893849e+01,-5.582045e-17,3.896491e+01,3.892364e+01,3.896491e+01,1.000679e+00,9.989408e-01
968,4.840000e-01,3.025000e-01,3.897875e+01,3.900520e+01,3.897875e+01,5.995879e-17,3.900520e+01,3.896389e+01,3.900520e+01,1.000679e+00,9.989408e-01
969,4.845000e-01,3.028125e-01,3.901902e+01,3.904550e+01,3.901902e+01,8.202642e-17,3.904550e+01,3.900414e+01,3.904550e+01,1.000679e+00,9.989408e-01
970,4.850000e-01,3.031250e-01,3.905929e+01,3.908579e+01,3.905929e+01,-2.423895e-17,3.908579e+01,3.904440e+01,3.908579e+01,1.000679e+00,9.989408e-01
971,4.855000e-01,3.034375e-01,3.909956e+01,3.912609e+01,3.909956e+01,9.154029e-17,3.912609e+01,3.908465e+01,3.912609e+01,1.000679e+00,9.989408e-01
972,4.860000e-01,3.037500e-01,3.913982e+01,3.916638e+01,3.913982e+01,7.898653e-17,3.916638e+01,3.912490e+01,3.916638e+01,1.000679e+00,9.989408e-01
973,4.865000e-01,3.040625e-01,3.918009e+01,3.920668e+01,3.918009e+01,-2.727883e-17,3.920668e+01,3.916515e+01,3.920668e+01,1.000679e+00,9.989408e-01
974,4.870000e-01,3.043750e-01,3.922036e+01,3.924697e+01,3.922036e+01,8.850041e-17,3.924697e+01,3.920540e+01,3.924697e+01,1.000679e+00,9.989408e-01
975,4.875000e-01,3.046875e-01,3.926063e+01,3.928727e+01,3.926063e+01,-1.776496e-17,3.928727e+01,3.924566e+01,3.928727e+01,1.000679e+00,9.989408e-01
976,4.880000e-01,3.050000e-01,3.930089e+01,3.932756e+01,3.930089e+01,9.801428e-17,3.932756e+01,3.928591e+01,3.932756e+01,1.000679e+00,9.989408e-01
977,4.885000e-01,3.053125e-01,3.934116e+01,3.936786e+01,3.934116e+01,-8.251084e-18,3.936786e+01,3.932616e+01,3.936786e+01,1.000679e+00,9.989408e-01
978,4.890000e-01,3.056250e-01,3.938143e+01,3.940815e+01,3.938143e+01,1.381655e-17,3.940815e+01,3.936641e+01,3.940815e+01,1.000679e+00,9.989408e-01
979,4.895000e-01,3.059375e-01,3.942169e+01,3.944845e+01,3.942169e+01,-9.244882e-17,3.944845e+01,3.940666e+01,3.944845e+01,1.000679e+00,9.989408e-01
980,4.900000e-01,3.062500e-01,3.946196e+01,3.948874e+01,3.946196e+01,-1.050026e-16,3.948874e+01,3.944692e+01,3.948874e+01,1.000679e+00,9.989408e-01
981,4.905000e-01,3.065625e-01,3.950223e+01,3.952903e+01,3.950223e+01,1.077666e-17,3.952903e+01,3.948717e+01,3.952903e+01,1.000679e+00,9.989408e-01
982,4.910000e-01,3.068750e-01,3.954250e+01,3.956933e+01,3.954250e+01,-9.548870e-17,3.956933e+01,3.952742e+01,3.956933e+01,1.000679e+00,9.989408e-01
983,4.915000e-01,3.071875e-01,3.958276e+01,3.960962e+01,3.958276e+01,2.029054e-17,3.960962e+01,3.956767e+01,3.960962e+01,1.000679e+00,9.989408e-01
984,4.920000e-01,3.075000e-01,3.962303e+01,3.964992e+01,3.962303e+01,-8.597483e-17,3.964992e+01,3.960792e+01,3.964992e+01,1.000679e+00,9.989408e-01
985,4.925000e-01,3.078125e-01,3.966330e+01,3.969021e+01,3.966330e+01,2.980441e-17,3.969021e+01,3.964817e+01,3.969021e+01,1.000679e+00,9.989408e-01
986,4.930000e-01,3.081250e-01,3.970357e+01,3.973051e+01,3.970357e+01,5.187204e-17,3.973051e+01,3.968843e+01,3.973051e+01,1.000679e+00,9.989408e-01
987,4.935000e-01,3.084375e-01,3.974383e+01,3.977080e+01,3.974383e+01,-5.439332e-17,3.977080e+01,3.972868e+01,3.977080e+01,1.000679e+00,9.989408e-01
988,4.940000e-01,3.087500e-01,3.978410e+01,3.981110e+01,3.978410e+01,2.676453e-17,3.981110e+01,3.976893e+01,3.981110e+01,1.000679e+00,9.989408e-01
989,4.945000e-01,3.090625e-01,3.982437e+01,3.985139e+01,3.982437e+01,4.883216e-17,3.985139e+01,3.980918e+01,3.985139e+01,1.000679e+00,9.989408e-01
990,4.950000e-01,3.093750e-01,3.986464e+01,3.989169e+01,3.986464e+01,-5.743320e-17,3.989169e+01,3.984943e+01,3.989169e+01,1.000679e+00,9.989408e-01
991,4.955000e-01,3.096875e-01,3.990490e+01,3.993198e+01,3.990490e+01,5.834603e-17,3.993198e+01,3.988969e+01,3.993198e+01,1.000679e+00,9.989408e-01
992,4.960000e-01,3.100000e-01,3.994517e+01,3.997228e+01,3.994517e+01,-4.791933e-17,3.997228e+01,3.992994e+01,3.997228e+01,1.000679e+00,9.989408e-01
993,4.965000e-01,3.103125e-01,3.998544e+01,4.001257e+01,3.998544e+01,6.785991e-17,4.001257e+01,3.997019e+01,4.001257e+01,1.000679e+00,9.989408e-01
994,4.970000e-01,3.106250e-01,4.002570e+01,4.005286e+01,4.002570e+01,8.992754e-17,4.005286e+01,4.001044e+01,4.005286e+01,1.000679e+00,9.989408e-01
995,4.975000e-01,3.109375e-01,4.006597e+01,4.009316e+01,4.006597e+01,-1.633783e-17,4.009316e+01,4.005069e+01,4.009316e+01,1.000679e+00,9.989408e-01
996,4.980000e-01,3.112500e-01,4.010624e+01,4.013345e+01,4.010624e+01,6.482003e-17,4.013345e+01,4.009095e+01,4.013345e+01,1.000679e+00,9.989408e-01
997,4.985000e-01,3.115625e-01,4.014651e+01,4.017375e+01,4.014651e+01,8.688766e-17,4.017375e+01,4.013120e+01,4.017375e+01,1.000679e+00,9.989408e-01
998,4.990000e-01,3.118750e-01,4.018677e+01,4.021404e+01,4.018677e+01,-1.937771e-17,4.021404e+01,4.017145e+01,4.021404e+01,1.000679e+00,9.989408e-01
999,4.995000e-01,3.121875e-01,4.022704e+01,4.025434e+01,4.022704e+01,9.640153e-17,4.025434e+01,4.021170e+01,4.025434e+01,1.000679e+00,9.989408e-01
1000,5.000000e-01,3.125000e-01,4.026731e+01,4.029463e+01,4.026731e+01,9.400033e-17,4.029463e+01,4.025195e+01,4.029463e+01,1.000679e+00,9.989408e-01
